Year,Sex,Age,Population
2034,Female,10,"26,600"
2034,Female,11,"26,700"
2034,Female,12,"26,773"
2034,Female,13,"26,796"
2034,Female,14,"26,798"
2034,Female,15,"26,793"
2034,Female,16,"26,722"
2034,Female,17,"26,665"
2034,Female,18,"26,653"
2034,Female,19,"26,633"
2034,Female,20,"26,778"
2034,Female,21,"27,511"
2034,Female,22,"27,778"
2034,Female,23,"28,498"
2034,Female,24,"28,930"
2034,Female,25,"30,121"
2034,Female,26,"30,915"
2034,Female,27,"31,215"
2034,Female,28,"31,604"
2034,Female,29,"32,192"
2034,Female,30,"32,937"
2034,Female,31,"33,657"
2034,Female,32,"34,154"
2034,Female,33,"35,406"
2034,Female,34,"36,768"
2034,Female,35,"38,445"
2034,Female,36,"39,828"
2034,Female,37,"40,940"
2034,Female,38,"43,779"
2034,Female,39,"44,053"
2034,Female,40,"43,731"
2034,Female,41,"43,365"
2034,Female,42,"42,754"
2034,Female,43,"41,963"
2034,Female,44,"42,818"
2034,Female,45,"41,888"
2034,Female,46,"40,975"
2034,Female,47,"40,446"
2034,Female,48,"40,362"
2034,Female,49,"40,392"
2034,Female,50,"39,866"
2034,Female,51,"39,498"
2034,Female,52,"38,959"
2034,Female,53,"37,882"
2034,Female,54,"36,614"
2034,Female,55,"35,474"
2034,Female,56,"34,340"
2034,Female,57,"33,770"
2034,Female,58,"34,040"
2034,Female,59,"33,758"
2034,Female,60,"33,218"
2034,Female,61,"33,485"
2034,Female,62,"33,687"
2034,Female,63,"36,091"
2034,Female,64,"35,615"
2034,Female,65,"35,544"
2034,Female,66,"34,221"
2034,Female,67,"33,173"
2034,Female,68,"34,269"
2034,Female,69,"35,558"
2034,Female,70,"37,003"
2034,Female,71,"36,734"
2034,Female,72,"35,311"
2034,Female,73,"35,399"
2034,Female,74,"34,447"
2034,Female,75,"33,237"
2034,Female,76,"32,298"
2034,Female,77,"30,968"
2034,Female,78,"29,615"
2034,Female,79,"28,711"
2034,Female,80,"26,759"
2034,Female,81,"24,825"
2034,Female,82,"23,219"
2034,Female,83,"21,977"
2034,Female,84,"21,022"
2034,Female,85,"19,488"
2034,Female,86,"18,546"
2034,Female,87,"17,604"
2034,Female,88,"13,746"
2034,Female,89,"11,863"
2034,Female,90,"10,790"
2034,Female,91,"9,371"
2034,Female,92,"7,804"
2034,Female,93,"6,828"
2034,Female,94,"5,506"
2034,Female,95,"4,425"
2034,Female,96,"3,582"
2034,Female,97,"2,877"
2034,Female,98,"2,157"
2034,Female,99,"1,672"
2034,Female,100+,"4,907"
2035,Male,0,"24,910"
2035,Male,1,"25,239"
2035,Male,2,"25,600"
2035,Male,3,"26,030"
2035,Male,4,"26,407"
2035,Male,5,"26,910"
2035,Male,6,"27,275"
2035,Male,7,"27,605"
2035,Male,8,"27,888"
2035,Male,9,"28,134"
2035,Male,10,"28,339"
2035,Male,11,"28,494"
2035,Male,12,"28,612"
2035,Male,13,"28,693"
2035,Male,14,"28,754"
2035,Male,15,"28,758"
2035,Male,16,"28,750"
2035,Male,17,"28,649"
2035,Male,18,"28,603"
2035,Male,19,"28,639"
2035,Male,20,"28,825"
2035,Male,21,"28,965"
2035,Male,22,"29,577"
2035,Male,23,"29,759"
2035,Male,24,"30,078"
2035,Male,25,"31,503"
2035,Male,26,"32,259"
2035,Male,27,"32,692"
2035,Male,28,"32,966"
2035,Male,29,"32,845"
2035,Male,30,"33,117"
2035,Male,31,"33,754"
2035,Male,32,"34,114"
2035,Male,33,"34,386"
2035,Male,34,"35,181"
2035,Male,35,"36,613"
2035,Male,36,"37,961"
2035,Male,37,"39,232"
2035,Male,38,"41,329"
2035,Male,39,"44,493"
2035,Male,40,"45,498"
2035,Male,41,"45,249"
2035,Male,42,"44,514"
2035,Male,43,"43,421"
2035,Male,44,"42,288"
2035,Male,45,"41,366"
2035,Male,46,"40,332"
2035,Male,47,"38,729"
2035,Male,48,"37,688"
2035,Male,49,"38,252"
2035,Male,50,"38,122"
2035,Male,51,"37,320"
2035,Male,52,"36,815"
2035,Male,53,"36,043"
2035,Male,54,"35,920"
2035,Male,55,"35,045"
2035,Male,56,"33,553"
2035,Male,57,"32,346"
2035,Male,58,"31,984"
2035,Male,59,"31,767"
2035,Male,60,"31,503"
2035,Male,61,"30,534"
2035,Male,62,"30,794"
2035,Male,63,"30,966"
2035,Male,64,"32,782"
2035,Male,65,"32,439"
2035,Male,66,"31,740"
2035,Male,67,"30,697"
2035,Male,68,"30,059"
2035,Male,69,"30,442"
2035,Male,70,"31,848"
2035,Male,71,"32,560"
2035,Male,72,"33,147"
2035,Male,73,"31,514"
2035,Male,74,"31,471"
2035,Male,75,"30,155"
2035,Male,76,"28,778"
2035,Male,77,"28,225"
2035,Male,78,"26,605"
2035,Male,79,"25,456"
2035,Male,80,"23,844"
2035,Male,81,"22,127"
2035,Male,82,"20,423"
2035,Male,83,"18,850"
2035,Male,84,"17,725"
2035,Male,85,"16,537"
2035,Male,86,"15,057"
2035,Male,87,"14,043"
2035,Male,88,"12,813"
2035,Male,89,"9,805"
2035,Male,90,"8,380"
2035,Male,91,"7,318"
2035,Male,92,"6,138"
2035,Male,93,"4,851"
2035,Male,94,"3,973"
2035,Male,95,"3,185"
2035,Male,96,"2,427"
2035,Male,97,"1,910"
2035,Male,98,"1,527"
2035,Male,99,"1,144"
2035,Male,100+,"3,220"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2035,Female,0,"23,703"
2035,Female,1,"24,020"
2035,Female,2,"24,351"
2035,Female,3,"24,741"
2035,Female,4,"25,079"
2035,Female,5,"25,524"
2035,Female,6,"25,846"
2035,Female,7,"26,140"
2035,Female,8,"26,387"
2035,Female,9,"26,590"
2035,Female,10,"26,740"
2035,Female,11,"26,879"
2035,Female,12,"26,988"
2035,Female,13,"27,034"
2035,Female,14,"27,071"
2035,Female,15,"27,093"
2035,Female,16,"27,081"
2035,Female,17,"27,010"
2035,Female,18,"27,020"
2035,Female,19,"27,105"
2035,Female,20,"27,177"
2035,Female,21,"27,388"
2035,Female,22,"28,187"
2035,Female,23,"28,502"
2035,Female,24,"29,326"
2035,Female,25,"29,789"
2035,Female,26,"30,980"
2035,Female,27,"31,782"
2035,Female,28,"32,084"
2035,Female,29,"32,517"
2035,Female,30,"33,083"
2035,Female,31,"33,822"
2035,Female,32,"34,493"
2035,Female,33,"34,934"
2035,Female,34,"36,091"
2035,Female,35,"37,355"
2035,Female,36,"38,980"
2035,Female,37,"40,319"
2035,Female,38,"41,378"
2035,Female,39,"44,216"
2035,Female,40,"44,461"
2035,Female,41,"44,126"
2035,Female,42,"43,722"
2035,Female,43,"43,093"
2035,Female,44,"42,246"
2035,Female,45,"43,118"
2035,Female,46,"42,115"
2035,Female,47,"41,204"
2035,Female,48,"40,652"
2035,Female,49,"40,516"
2035,Female,50,"40,534"
2035,Female,51,"39,993"
2035,Female,52,"39,619"
2035,Female,53,"39,039"
2035,Female,54,"38,005"
2035,Female,55,"36,733"
2035,Female,56,"35,564"
2035,Female,57,"34,416"
2035,Female,58,"33,863"
2035,Female,59,"34,141"
2035,Female,60,"33,824"
2035,Female,61,"33,302"
2035,Female,62,"33,544"
2035,Female,63,"33,692"
2035,Female,64,"36,060"
2035,Female,65,"35,583"
2035,Female,66,"35,506"
2035,Female,67,"34,178"
2035,Female,68,"33,077"
2035,Female,69,"34,120"
2035,Female,70,"35,283"
2035,Female,71,"36,675"
2035,Female,72,"36,411"
2035,Female,73,"34,970"
2035,Female,74,"34,961"
2035,Female,75,"33,967"
2035,Female,76,"32,638"
2035,Female,77,"31,721"
2035,Female,78,"30,354"
2035,Female,79,"28,926"
2035,Female,80,"27,964"
2035,Female,81,"25,909"
2035,Female,82,"23,999"
2035,Female,83,"22,341"
2035,Female,84,"21,098"
2035,Female,85,"20,191"
2035,Female,86,"18,589"
2035,Female,87,"17,547"
2035,Female,88,"16,534"
2035,Female,89,"12,658"
2035,Female,90,"10,944"
2035,Female,91,"9,800"
2035,Female,92,"8,429"
2035,Female,93,"6,942"
2035,Female,94,"5,971"
2035,Female,95,"4,656"
2035,Female,96,"3,660"
2035,Female,97,"2,980"
2035,Female,98,"2,236"
2035,Female,99,"1,740"
2035,Female,100+,"5,040"
2036,Male,0,"24,881"
2036,Male,1,"25,173"
2036,Male,2,"25,503"
2036,Male,3,"25,877"
2036,Male,4,"26,314"
2036,Male,5,"26,714"
2036,Male,6,"27,202"
2036,Male,7,"27,570"
2036,Male,8,"27,900"
2036,Male,9,"28,194"
2036,Male,10,"28,448"
2036,Male,11,"28,646"
2036,Male,12,"28,804"
2036,Male,13,"28,924"
2036,Male,14,"29,008"
2036,Male,15,"29,047"
2036,Male,16,"29,069"
2036,Male,17,"29,031"
2036,Male,18,"28,975"
2036,Male,19,"29,028"
2036,Male,20,"29,147"
2036,Male,21,"29,345"
2036,Male,22,"29,545"
2036,Male,23,"30,179"
2036,Male,24,"30,394"
2036,Male,25,"30,832"
2036,Male,26,"32,238"
2036,Male,27,"33,038"
2036,Male,28,"33,489"
2036,Male,29,"33,712"
2036,Male,30,"33,564"
2036,Male,31,"33,789"
2036,Male,32,"34,366"
2036,Male,33,"34,658"
2036,Male,34,"34,931"
2036,Male,35,"35,690"
2036,Male,36,"37,092"
2036,Male,37,"38,413"
2036,Male,38,"39,628"
2036,Male,39,"41,738"
2036,Male,40,"44,869"
2036,Male,41,"45,824"
2036,Male,42,"45,571"
2036,Male,43,"44,825"
2036,Male,44,"43,652"
2036,Male,45,"42,492"
2036,Male,46,"41,485"
2036,Male,47,"40,467"
2036,Male,48,"38,822"
2036,Male,49,"37,724"
2036,Male,50,"38,237"
2036,Male,51,"38,139"
2036,Male,52,"37,304"
2036,Male,53,"36,796"
2036,Male,54,"36,013"
2036,Male,55,"35,919"
2036,Male,56,"35,032"
2036,Male,57,"33,560"
2036,Male,58,"32,328"
2036,Male,59,"31,963"
2036,Male,60,"31,724"
2036,Male,61,"31,436"
2036,Male,62,"30,438"
2036,Male,63,"30,738"
2036,Male,64,"30,833"
2036,Male,65,"32,629"
2036,Male,66,"32,235"
2036,Male,67,"31,554"
2036,Male,68,"30,511"
2036,Male,69,"29,835"
2036,Male,70,"30,189"
2036,Male,71,"31,498"
2036,Male,72,"32,155"
2036,Male,73,"32,678"
2036,Male,74,"30,930"
2036,Male,75,"30,748"
2036,Male,76,"29,449"
2036,Male,77,"27,992"
2036,Male,78,"27,302"
2036,Male,79,"25,611"
2036,Male,80,"24,412"
2036,Male,81,"22,802"
2036,Male,82,"21,075"
2036,Male,83,"19,332"
2036,Male,84,"17,965"
2036,Male,85,"16,732"
2036,Male,86,"15,520"
2036,Male,87,"13,953"
2036,Male,88,"13,002"
2036,Male,89,"11,698"
2036,Male,90,"8,981"
2036,Male,91,"7,419"
2036,Male,92,"6,502"
2036,Male,93,"5,279"
2036,Male,94,"4,181"
2036,Male,95,"3,369"
2036,Male,96,"2,537"
2036,Male,97,"2,001"
2036,Male,98,"1,586"
2036,Male,99,"1,148"
2036,Male,100+,"3,351"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2036,Female,0,"23,675"
2036,Female,1,"23,956"
2036,Female,2,"24,258"
2036,Female,3,"24,595"
2036,Female,4,"24,991"
2036,Female,5,"25,337"
2036,Female,6,"25,776"
2036,Female,7,"26,107"
2036,Female,8,"26,398"
2036,Female,9,"26,647"
2036,Female,10,"26,843"
2036,Female,11,"27,023"
2036,Female,12,"27,171"
2036,Female,13,"27,252"
2036,Female,14,"27,312"
2036,Female,15,"27,370"
2036,Female,16,"27,385"
2036,Female,17,"27,373"
2036,Female,18,"27,369"
2036,Female,19,"27,476"
2036,Female,20,"27,654"
2036,Female,21,"27,792"
2036,Female,22,"28,070"
2036,Female,23,"28,917"
2036,Female,24,"29,340"
2036,Female,25,"30,196"
2036,Female,26,"30,659"
2036,Female,27,"31,859"
2036,Female,28,"32,663"
2036,Female,29,"33,010"
2036,Female,30,"33,420"
2036,Female,31,"33,980"
2036,Female,32,"34,670"
2036,Female,33,"35,284"
2036,Female,34,"35,629"
2036,Female,35,"36,688"
2036,Female,36,"37,899"
2036,Female,37,"39,479"
2036,Female,38,"40,765"
2036,Female,39,"41,824"
2036,Female,40,"44,630"
2036,Female,41,"44,863"
2036,Female,42,"44,489"
2036,Female,43,"44,066"
2036,Female,44,"43,379"
2036,Female,45,"42,551"
2036,Female,46,"43,348"
2036,Female,47,"42,347"
2036,Female,48,"41,412"
2036,Female,49,"40,809"
2036,Female,50,"40,661"
2036,Female,51,"40,663"
2036,Female,52,"40,116"
2036,Female,53,"39,699"
2036,Female,54,"39,162"
2036,Female,55,"38,124"
2036,Female,56,"36,822"
2036,Female,57,"35,638"
2036,Female,58,"34,510"
2036,Female,59,"33,967"
2036,Female,60,"34,208"
2036,Female,61,"33,909"
2036,Female,62,"33,365"
2036,Female,63,"33,553"
2036,Female,64,"33,679"
2036,Female,65,"36,027"
2036,Female,66,"35,548"
2036,Female,67,"35,458"
2036,Female,68,"34,078"
2036,Female,69,"32,940"
2036,Female,70,"33,863"
2036,Female,71,"34,976"
2036,Female,72,"36,355"
2036,Female,73,"36,060"
2036,Female,74,"34,542"
2036,Female,75,"34,476"
2036,Female,76,"33,356"
2036,Female,77,"32,057"
2036,Female,78,"31,094"
2036,Female,79,"29,650"
2036,Female,80,"28,176"
2036,Female,81,"27,076"
2036,Female,82,"25,048"
2036,Female,83,"23,094"
2036,Female,84,"21,451"
2036,Female,85,"20,268"
2036,Female,86,"19,263"
2036,Female,87,"17,592"
2036,Female,88,"16,484"
2036,Female,89,"15,228"
2036,Female,90,"11,681"
2036,Female,91,"9,943"
2036,Female,92,"8,818"
2036,Female,93,"7,501"
2036,Female,94,"6,073"
2036,Female,95,"5,050"
2036,Female,96,"3,853"
2036,Female,97,"3,048"
2036,Female,98,"2,316"
2036,Female,99,"1,804"
2036,Female,100+,"5,195"
2037,Male,0,"24,875"
2037,Male,1,"25,143"
2037,Male,2,"25,436"
2037,Male,3,"25,779"
2037,Male,4,"26,161"
2037,Male,5,"26,622"
2037,Male,6,"27,006"
2037,Male,7,"27,496"
2037,Male,8,"27,864"
2037,Male,9,"28,206"
2037,Male,10,"28,508"
2037,Male,11,"28,754"
2037,Male,12,"28,955"
2037,Male,13,"29,116"
2037,Male,14,"29,239"
2037,Male,15,"29,301"
2037,Male,16,"29,358"
2037,Male,17,"29,350"
2037,Male,18,"29,356"
2037,Male,19,"29,400"
2037,Male,20,"29,536"
2037,Male,21,"29,668"
2037,Male,22,"29,925"
2037,Male,23,"30,147"
2037,Male,24,"30,813"
2037,Male,25,"31,147"
2037,Male,26,"31,566"
2037,Male,27,"33,015"
2037,Male,28,"33,834"
2037,Male,29,"34,234"
2037,Male,30,"34,429"
2037,Male,31,"34,235"
2037,Male,32,"34,400"
2037,Male,33,"34,909"
2037,Male,34,"35,203"
2037,Male,35,"35,440"
2037,Male,36,"36,170"
2037,Male,37,"37,544"
2037,Male,38,"38,809"
2037,Male,39,"40,039"
2037,Male,40,"42,117"
2037,Male,41,"45,196"
2037,Male,42,"46,145"
2037,Male,43,"45,880"
2037,Male,44,"45,054"
2037,Male,45,"43,854"
2037,Male,46,"42,607"
2037,Male,47,"41,617"
2037,Male,48,"40,556"
2037,Male,49,"38,855"
2037,Male,50,"37,710"
2037,Male,51,"38,252"
2037,Male,52,"38,120"
2037,Male,53,"37,282"
2037,Male,54,"36,763"
2037,Male,55,"36,012"
2037,Male,56,"35,902"
2037,Male,57,"35,031"
2037,Male,58,"33,535"
2037,Male,59,"32,304"
2037,Male,60,"31,919"
2037,Male,61,"31,657"
2037,Male,62,"31,334"
2037,Male,63,"30,385"
2037,Male,64,"30,608"
2037,Male,65,"30,701"
2037,Male,66,"32,425"
2037,Male,67,"32,045"
2037,Male,68,"31,359"
2037,Male,69,"30,282"
2037,Male,70,"29,591"
2037,Male,71,"29,864"
2037,Male,72,"31,111"
2037,Male,73,"31,706"
2037,Male,74,"32,073"
2037,Male,75,"30,224"
2037,Male,76,"30,030"
2037,Male,77,"28,648"
2037,Male,78,"27,080"
2037,Male,79,"26,284"
2037,Male,80,"24,565"
2037,Male,81,"23,349"
2037,Male,82,"21,721"
2037,Male,83,"19,953"
2037,Male,84,"18,429"
2037,Male,85,"16,964"
2037,Male,86,"15,708"
2037,Male,87,"14,387"
2037,Male,88,"12,923"
2037,Male,89,"11,874"
2037,Male,90,"10,720"
2037,Male,91,"7,955"
2037,Male,92,"6,596"
2037,Male,93,"5,594"
2037,Male,94,"4,552"
2037,Male,95,"3,546"
2037,Male,96,"2,683"
2037,Male,97,"2,093"
2037,Male,98,"1,662"
2037,Male,99,"1,192"
2037,Male,100+,"3,453"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2037,Female,0,"23,670"
2037,Female,1,"23,928"
2037,Female,2,"24,195"
2037,Female,3,"24,502"
2037,Female,4,"24,844"
2037,Female,5,"25,249"
2037,Female,6,"25,589"
2037,Female,7,"26,037"
2037,Female,8,"26,364"
2037,Female,9,"26,658"
2037,Female,10,"26,899"
2037,Female,11,"27,125"
2037,Female,12,"27,314"
2037,Female,13,"27,435"
2037,Female,14,"27,530"
2037,Female,15,"27,611"
2037,Female,16,"27,662"
2037,Female,17,"27,677"
2037,Female,18,"27,732"
2037,Female,19,"27,825"
2037,Female,20,"28,025"
2037,Female,21,"28,269"
2037,Female,22,"28,474"
2037,Female,23,"28,799"
2037,Female,24,"29,754"
2037,Female,25,"30,209"
2037,Female,26,"31,066"
2037,Female,27,"31,538"
2037,Female,28,"32,739"
2037,Female,29,"33,588"
2037,Female,30,"33,912"
2037,Female,31,"34,317"
2037,Female,32,"34,826"
2037,Female,33,"35,460"
2037,Female,34,"35,979"
2037,Female,35,"36,225"
2037,Female,36,"37,231"
2037,Female,37,"38,398"
2037,Female,38,"39,925"
2037,Female,39,"41,210"
2037,Female,40,"42,239"
2037,Female,41,"45,031"
2037,Female,42,"45,224"
2037,Female,43,"44,832"
2037,Female,44,"44,350"
2037,Female,45,"43,683"
2037,Female,46,"42,782"
2037,Female,47,"43,579"
2037,Female,48,"42,553"
2037,Female,49,"41,568"
2037,Female,50,"40,953"
2037,Female,51,"40,789"
2037,Female,52,"40,784"
2037,Female,53,"40,194"
2037,Female,54,"39,821"
2037,Female,55,"39,280"
2037,Female,56,"38,209"
2037,Female,57,"36,892"
2037,Female,58,"35,728"
2037,Female,59,"34,612"
2037,Female,60,"34,036"
2037,Female,61,"34,292"
2037,Female,62,"33,969"
2037,Female,63,"33,376"
2037,Female,64,"33,541"
2037,Female,65,"33,662"
2037,Female,66,"35,990"
2037,Female,67,"35,500"
2037,Female,68,"35,349"
2037,Female,69,"33,934"
2037,Female,70,"32,697"
2037,Female,71,"33,573"
2037,Female,72,"34,676"
2037,Female,73,"36,007"
2037,Female,74,"35,618"
2037,Female,75,"34,066"
2037,Female,76,"33,857"
2037,Female,77,"32,764"
2037,Female,78,"31,425"
2037,Female,79,"30,374"
2037,Female,80,"28,884"
2037,Female,81,"27,285"
2037,Female,82,"26,179"
2037,Female,83,"24,106"
2037,Female,84,"22,176"
2037,Female,85,"20,611"
2037,Female,86,"19,343"
2037,Female,87,"18,234"
2037,Female,88,"16,530"
2037,Female,89,"15,186"
2037,Female,90,"14,056"
2037,Female,91,"10,617"
2037,Female,92,"8,951"
2037,Female,93,"7,851"
2037,Female,94,"6,565"
2037,Female,95,"5,139"
2037,Female,96,"4,180"
2037,Female,97,"3,210"
2037,Female,98,"2,369"
2037,Female,99,"1,870"
2037,Female,100+,"5,364"
2038,Male,0,"24,908"
2038,Male,1,"25,137"
2038,Male,2,"25,406"
2038,Male,3,"25,712"
2038,Male,4,"26,062"
2038,Male,5,"26,467"
2038,Male,6,"26,913"
2038,Male,7,"27,300"
2038,Male,8,"27,790"
2038,Male,9,"28,170"
2038,Male,10,"28,519"
2038,Male,11,"28,813"
2038,Male,12,"29,063"
2038,Male,13,"29,267"
2038,Male,14,"29,431"
2038,Male,15,"29,532"
2038,Male,16,"29,612"
2038,Male,17,"29,639"
2038,Male,18,"29,675"
2038,Male,19,"29,781"
2038,Male,20,"29,907"
2038,Male,21,"30,055"
2038,Male,22,"30,247"
2038,Male,23,"30,526"
2038,Male,24,"30,780"
2038,Male,25,"31,565"
2038,Male,26,"31,880"
2038,Male,27,"32,343"
2038,Male,28,"33,811"
2038,Male,29,"34,578"
2038,Male,30,"34,950"
2038,Male,31,"35,099"
2038,Male,32,"34,845"
2038,Male,33,"34,943"
2038,Male,34,"35,453"
2038,Male,35,"35,711"
2038,Male,36,"35,919"
2038,Male,37,"36,622"
2038,Male,38,"37,941"
2038,Male,39,"39,220"
2038,Male,40,"40,418"
2038,Male,41,"42,448"
2038,Male,42,"45,518"
2038,Male,43,"46,453"
2038,Male,44,"46,107"
2038,Male,45,"45,253"
2038,Male,46,"43,965"
2038,Male,47,"42,737"
2038,Male,48,"41,704"
2038,Male,49,"40,584"
2038,Male,50,"38,836"
2038,Male,51,"37,727"
2038,Male,52,"38,233"
2038,Male,53,"38,095"
2038,Male,54,"37,247"
2038,Male,55,"36,758"
2038,Male,56,"35,994"
2038,Male,57,"35,897"
2038,Male,58,"34,998"
2038,Male,59,"33,504"
2038,Male,60,"32,259"
2038,Male,61,"31,852"
2038,Male,62,"31,554"
2038,Male,63,"31,276"
2038,Male,64,"30,260"
2038,Male,65,"30,479"
2038,Male,66,"30,521"
2038,Male,67,"32,234"
2038,Male,68,"31,846"
2038,Male,69,"31,122"
2038,Male,70,"30,035"
2038,Male,71,"29,276"
2038,Male,72,"29,504"
2038,Male,73,"30,681"
2038,Male,74,"31,124"
2038,Male,75,"31,342"
2038,Male,76,"29,523"
2038,Male,77,"29,216"
2038,Male,78,"27,718"
2038,Male,79,"26,075"
2038,Male,80,"25,215"
2038,Male,81,"23,500"
2038,Male,82,"22,247"
2038,Male,83,"20,570"
2038,Male,84,"19,027"
2038,Male,85,"17,407"
2038,Male,86,"15,930"
2038,Male,87,"14,566"
2038,Male,88,"13,330"
2038,Male,89,"11,806"
2038,Male,90,"10,885"
2038,Male,91,"9,498"
2038,Male,92,"7,075"
2038,Male,93,"5,677"
2038,Male,94,"4,826"
2038,Male,95,"3,862"
2038,Male,96,"2,825"
2038,Male,97,"2,215"
2038,Male,98,"1,739"
2038,Male,99,"1,249"
2038,Male,100+,"3,564"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2038,Female,0,"23,701"
2038,Female,1,"23,922"
2038,Female,2,"24,167"
2038,Female,3,"24,438"
2038,Female,4,"24,751"
2038,Female,5,"25,102"
2038,Female,6,"25,501"
2038,Female,7,"25,849"
2038,Female,8,"26,294"
2038,Female,9,"26,623"
2038,Female,10,"26,910"
2038,Female,11,"27,181"
2038,Female,12,"27,417"
2038,Female,13,"27,578"
2038,Female,14,"27,713"
2038,Female,15,"27,829"
2038,Female,16,"27,904"
2038,Female,17,"27,954"
2038,Female,18,"28,036"
2038,Female,19,"28,188"
2038,Female,20,"28,374"
2038,Female,21,"28,639"
2038,Female,22,"28,950"
2038,Female,23,"29,202"
2038,Female,24,"29,636"
2038,Female,25,"30,623"
2038,Female,26,"31,078"
2038,Female,27,"31,944"
2038,Female,28,"32,417"
2038,Female,29,"33,663"
2038,Female,30,"34,489"
2038,Female,31,"34,808"
2038,Female,32,"35,162"
2038,Female,33,"35,615"
2038,Female,34,"36,153"
2038,Female,35,"36,574"
2038,Female,36,"36,768"
2038,Female,37,"37,730"
2038,Female,38,"38,844"
2038,Female,39,"40,370"
2038,Female,40,"41,625"
2038,Female,41,"42,641"
2038,Female,42,"45,393"
2038,Female,43,"45,566"
2038,Female,44,"45,114"
2038,Female,45,"44,654"
2038,Female,46,"43,913"
2038,Female,47,"43,013"
2038,Female,48,"43,784"
2038,Female,49,"42,707"
2038,Female,50,"41,711"
2038,Female,51,"41,080"
2038,Female,52,"40,910"
2038,Female,53,"40,860"
2038,Female,54,"40,315"
2038,Female,55,"39,937"
2038,Female,56,"39,361"
2038,Female,57,"38,275"
2038,Female,58,"36,979"
2038,Female,59,"35,827"
2038,Female,60,"34,678"
2038,Female,61,"34,120"
2038,Female,62,"34,351"
2038,Female,63,"33,977"
2038,Female,64,"33,365"
2038,Female,65,"33,526"
2038,Female,66,"33,641"
2038,Female,67,"35,941"
2038,Female,68,"35,392"
2038,Female,69,"35,196"
2038,Female,70,"33,681"
2038,Female,71,"32,422"
2038,Female,72,"33,290"
2038,Female,73,"34,349"
2038,Female,74,"35,568"
2038,Female,75,"35,127"
2038,Female,76,"33,457"
2038,Female,77,"33,259"
2038,Female,78,"32,120"
2038,Female,79,"30,701"
2038,Female,80,"29,591"
2038,Female,81,"27,973"
2038,Female,82,"26,383"
2038,Female,83,"25,196"
2038,Female,84,"23,150"
2038,Female,85,"21,311"
2038,Female,86,"19,674"
2038,Female,87,"18,314"
2038,Female,88,"17,138"
2038,Female,89,"15,232"
2038,Female,90,"14,022"
2038,Female,91,"12,781"
2038,Female,92,"9,561"
2038,Female,93,"7,972"
2038,Female,94,"6,875"
2038,Female,95,"5,557"
2038,Female,96,"4,255"
2038,Female,97,"3,486"
2038,Female,98,"2,496"
2038,Female,99,"1,913"
2038,Female,100+,"5,544"
2039,Male,0,"24,977"
2039,Male,1,"25,170"
2039,Male,2,"25,400"
2039,Male,3,"25,681"
2039,Male,4,"25,995"
2039,Male,5,"26,369"
2039,Male,6,"26,758"
2039,Male,7,"27,206"
2039,Male,8,"27,593"
2039,Male,9,"28,096"
2039,Male,10,"28,483"
2039,Male,11,"28,825"
2039,Male,12,"29,123"
2039,Male,13,"29,375"
2039,Male,14,"29,582"
2039,Male,15,"29,723"
2039,Male,16,"29,843"
2039,Male,17,"29,893"
2039,Male,18,"29,964"
2039,Male,19,"30,099"
2039,Male,20,"30,288"
2039,Male,21,"30,426"
2039,Male,22,"30,634"
2039,Male,23,"30,847"
2039,Male,24,"31,158"
2039,Male,25,"31,531"
2039,Male,26,"32,297"
2039,Male,27,"32,656"
2039,Male,28,"33,138"
2039,Male,29,"34,554"
2039,Male,30,"35,293"
2039,Male,31,"35,619"
2039,Male,32,"35,709"
2039,Male,33,"35,387"
2039,Male,34,"35,487"
2039,Male,35,"35,960"
2039,Male,36,"36,189"
2039,Male,37,"36,371"
2039,Male,38,"37,020"
2039,Male,39,"38,353"
2039,Male,40,"39,600"
2039,Male,41,"40,752"
2039,Male,42,"42,772"
2039,Male,43,"45,827"
2039,Male,44,"46,680"
2039,Male,45,"46,305"
2039,Male,46,"45,360"
2039,Male,47,"44,092"
2039,Male,48,"42,821"
2039,Male,49,"41,729"
2039,Male,50,"40,558"
2039,Male,51,"38,849"
2039,Male,52,"37,709"
2039,Male,53,"38,207"
2039,Male,54,"38,055"
2039,Male,55,"37,240"
2039,Male,56,"36,737"
2039,Male,57,"35,989"
2039,Male,58,"35,859"
2039,Male,59,"34,960"
2039,Male,60,"33,452"
2039,Male,61,"32,190"
2039,Male,62,"31,748"
2039,Male,63,"31,496"
2039,Male,64,"31,144"
2039,Male,65,"30,136"
2039,Male,66,"30,303"
2039,Male,67,"30,352"
2039,Male,68,"32,035"
2039,Male,69,"31,605"
2039,Male,70,"30,866"
2039,Male,71,"29,716"
2039,Male,72,"28,927"
2039,Male,73,"29,103"
2039,Male,74,"30,124"
2039,Male,75,"30,419"
2039,Male,76,"30,616"
2039,Male,77,"28,727"
2039,Male,78,"28,271"
2039,Male,79,"26,693"
2039,Male,80,"25,020"
2039,Male,81,"24,127"
2039,Male,82,"22,395"
2039,Male,83,"21,072"
2039,Male,84,"19,620"
2039,Male,85,"17,976"
2039,Male,86,"16,352"
2039,Male,87,"14,777"
